Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 东南卫视, URL: http://112.101.78.50:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1634 ms
Name: 东南卫视, URL: http://116.117.105.247:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 476 ms
Name: 东南卫视, URL: http://123.163.114.115:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4517 ms
Name: 东南卫视, URL: http://110.7.130.134:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 717 ms
Name: 东南卫视, URL: http://163.177.122.122:9901/tsfile/live/1072_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 405 ms
Name: 东南卫视, URL: http://125.32.182.146:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 607 ms
Name: 东南卫视, URL: http://183.66.15.146:60901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 432 ms
Name: 东南卫视, URL: http://110.7.129.204:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3545 ms
Name: 东南卫视, URL: http://123.182.210.159:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 东南卫视, URL: http://113.100.72.88:8899/udp/239.77.1.104:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 47 ms
Name: 东南卫视, URL: http://116.117.105.183:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 438 ms
Name: 东南卫视, URL: http://113.195.5.165:9901/tsfile/live/1018_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: 东南卫视, URL: http://116.117.106.74:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 445 ms
Name: 东南卫视, URL: http://125.43.241.34:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: 东南卫视, URL: http://163.177.122.71:9901/tsfile/live/1072_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1830 ms
Name: 东南卫视, URL: http://110.7.130.51:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 474 ms
Name: 东南卫视, URL: http://222.134.245.16:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3652 ms
Name: 东南卫视, URL: http://222.218.158.25:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2651 ms
Name: 东南卫视, URL: http://nas.hssvm.com:8888/udp/225.1.1.38:5002$订阅源, Date: None, Resolution: None, Response Time: 3126 ms
Name: 东南卫视, URL: http://221.219.79.161:4000/rtp/239.3.1.156:8148$组播源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 东南卫视, URL: http://222.134.245.16:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3652 ms
Name: 东南卫视, URL: http://221.219.79.161:4000/udp/239.3.1.156:8148$订阅源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 东南卫视, URL: http://121.24.98.45:8090/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 419 ms
Name: 东南卫视, URL: http://116.117.104.242:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1677 ms
Name: 东南卫视, URL: http://121.24.98.226:8090/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1030 ms
Name: 东南卫视, URL: http://101.74.31.69:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: 东南卫视, URL: http://110.7.128.156:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 490 ms
Name: 东南卫视, URL: http://116.117.104.39:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 446 ms
Name: 东南卫视, URL: http://36.35.111.195:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6465 ms
Name: 东南卫视, URL: http://219.159.194.18:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2402 ms
Name: 东南卫视, URL: http://113.65.5.217:85/udp/239.77.1.104:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 54 ms
Name: 东南卫视, URL: http://221.222.162.206:8888/udp/239.3.1.156:8148$订阅源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 东南卫视, URL: http://36.35.111.168:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4158 ms
Name: 东南卫视, URL: http://222.129.139.91:8888/udp/239.3.1.156:8148$订阅源, Date: None, Resolution: None, Response Time: 1602 ms
Name: 东南卫视, URL: http://111.196.135.75:8686/udp/239.3.1.156:8148$订阅源, Date: None, Resolution: None, Response Time: 1641 ms
Name: 东南卫视, URL: http://121.19.134.222:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 东南卫视, URL: http://182.32.204.113:3217/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 东南卫视, URL: http://124.228.161.8:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 407 ms
Name: 东南卫视, URL: http://221.224.4.170:1111/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7696 ms
Name: 东南卫视, URL: http://219.145.93.74:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 419 ms
Name: 东南卫视, URL: http://219.159.194.252:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3472 ms
Name: 东南卫视, URL: http://221.224.4.170:1111/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 7696 ms
Name: 东南卫视, URL: http://117.27.190.42:9998/tsfile/live/23281_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 东南卫视, URL: http://221.199.193.132:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1945 ms
Name: 东南卫视, URL: http://61.157.139.15:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 458 ms
Name: 东南卫视, URL: http://117.27.190.42:9998/tsfile/live/23281_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 东南卫视, URL: http://113.57.111.4:1111/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3965 ms
Name: 东南卫视, URL: http://118.248.216.151:8088/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 433 ms
Name: 东南卫视, URL: http://110.53.218.182:9902/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 388 ms
Name: 东南卫视, URL: http://106.115.26.161:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&down=1$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 东南卫视, URL: http://116.117.106.42:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1343 ms
Name: 东南卫视, URL: http://116.1.184.67:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6068 ms
Name: 东南卫视, URL: http://123.53.236.195:808/hls/83/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1212 ms
Name: 东南卫视, URL: http://1.183.141.194:8001/hls/40/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 462 ms
Name: 东南卫视, URL: http://115.60.241.249:2000/rtp/225.1.4.228:1274$组播源, Date: None, Resolution: 1920x1080, Response Time: 143 ms
Name: 东南卫视, URL: http://61.136.67.238:50085/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1226 ms
Name: 东南卫视, URL: http://116.1.184.56:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 8534 ms
Name: 东南卫视, URL: http://117.190.144.101:1111/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4835 ms
Name: 东南卫视, URL: http://58.220.219.14:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: 东南卫视, URL: http://121.19.134.139:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 东南卫视, URL: http://114.252.239.133:9876/udp/239.3.1.156:8148$订阅源, Date: None, Resolution: None, Response Time: 1017 ms
Name: 东南卫视, URL: http://175.10.230.91:8081/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: 东南卫视, URL: http://114.252.238.87:8000/udp/239.3.1.156:8148$订阅源, Date: None, Resolution: 1920x1080, Response Time: 118 ms
Name: 东南卫视, URL: http://221.199.193.3:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2017 ms
Name: 东南卫视, URL: http://60.208.61.2:352/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 961 ms
Name: 东南卫视, URL: http://112.101.78.50:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1634 ms
Name: 东南卫视, URL: http://119.163.199.98:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 418 ms
Name: 甘肃卫视, URL: http://117.27.190.42:9998/tsfile/live/23277_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 甘肃卫视, URL: http://112.102.217.173:9003//hls/70/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1430 ms
Name: 甘肃卫视, URL: http://111.61.236.247:9081/hls/54/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 562 ms
Name: 甘肃卫视, URL: http://202.100.46.58:9901/tsfile/live/1035_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 420 ms
Name: 甘肃卫视, URL: http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 420 ms
Name: 甘肃卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000011000031121$订阅源, Date: None, Resolution: None, Response Time: 1149 ms
Name: 甘肃卫视, URL: http://123.138.22.30:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 790 ms
Name: 甘肃卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 甘肃卫视, URL: http://221.213.69.82:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 702 ms
Name: 甘肃卫视, URL: http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: 甘肃卫视, URL: http://60.210.100.54:352/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1052 ms
Name: 甘肃卫视, URL: http://121.33.239.242:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 884 ms
Name: 甘肃卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_GANSU-HQ/G_GANSU-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 301 ms
Name: 甘肃卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.162:8188$组播源, Date: None, Resolution: None, Response Time: 2856 ms
Name: 甘肃卫视, URL: http://61.173.144.157:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 甘肃卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.73:5999$组播源, Date: None, Resolution: None, Response Time: 2965 ms
Name: 甘肃卫视, URL: http://58.220.219.14:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: 甘肃卫视, URL: http://59.48.75.130:3052/tsfile/live/1001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 885 ms
Name: 甘肃卫视, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_GANSU$订阅源, Date: None, Resolution: None, Response Time: 921 ms
Name: 甘肃卫视, URL: http://123.56.129.203:7637/rtp/225.1.8.162:8188$组播源, Date: None, Resolution: None, Response Time: 3202 ms
Name: 甘肃卫视, URL: http://222.240.220.198:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2247 ms
Name: 甘肃卫视, URL: http://122.9.151.210:6209/rtp/238.255.2.73:5999$组播源, Date: None, Resolution: None, Response Time: 2975 ms
Name: 甘肃卫视, URL: http://mom.cloudns.be:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 698 ms
Name: 甘肃卫视, URL: http://220.164.192.48:50085/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1097 ms
Name: 甘肃卫视, URL: http://220.249.114.102:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 394 ms
Name: 甘肃卫视, URL: http://220.249.114.102:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 394 ms
Name: 甘肃卫视, URL: https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=gssh-2$订阅源, Date: None, Resolution: None, Response Time: 1480 ms
Name: 甘肃卫视, URL: http://110.80.17.38:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 467 ms
Name: 甘肃卫视, URL: http://183.66.13.82:60033/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 417 ms
Name: 甘肃卫视, URL: https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=gssh-1$订阅源, Date: None, Resolution: None, Response Time: 1480 ms
Name: 甘肃卫视, URL: http://101.19.84.8:9901/tsfile/live/0141_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 450 ms
Name: 甘肃卫视, URL: http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: 甘肃卫视, URL: http://123.132.233.194:352/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1086 ms
Name: 甘肃卫视, URL: http://124.128.73.58:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 862 ms
Name: 甘肃卫视, URL: http://118.122.189.74:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 848 ms
Name: 甘肃卫视, URL: http://61.173.144.157:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 甘肃卫视, URL: http://222.129.139.229:8888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 4 ms
Name: 甘肃卫视, URL: http://222.129.139.229:8888/rtp/239.3.1.49:8188$组播源, Date: None, Resolution: 1920x1080, Response Time: 4 ms
Name: 甘肃卫视, URL: http://123.113.249.203:8888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 1391 ms
Name: 甘肃卫视, URL: http://61.138.128.226:19901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 甘肃卫视, URL: http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: 甘肃卫视, URL: http://114.249.229.24:8888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 1382 ms
Name: 甘肃卫视, URL: http://123.130.84.106:8154/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: 甘肃卫视, URL: http://123.138.22.30:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 790 ms
Name: 甘肃卫视, URL: http://124.128.73.58:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 862 ms
Name: 甘肃卫视, URL: http://61.150.67.62:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2675 ms
Name: 甘肃卫视, URL: http://123.122.162.7:19999/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 2 ms
Name: 甘肃卫视, URL: http://223.241.247.214:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 477 ms
Name: 甘肃卫视, URL: http://223.241.247.214:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 477 ms
Name: 甘肃卫视, URL: http://123.113.187.204:8000/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 12 ms
Name: 甘肃卫视, URL: http://183.66.15.146:60901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 432 ms
Name: 甘肃卫视, URL: http://113.236.31.149:9901/tsfile/live/1062_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 488 ms
Name: 甘肃卫视, URL: http://123.130.84.106:8154/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: 甘肃卫视, URL: http://114.249.215.204:9888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: 甘肃卫视, URL: http://114.249.230.215:9888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: 甘肃卫视, URL: http://61.150.67.62:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2675 ms
Name: 甘肃卫视, URL: http://112.234.21.109:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 390 ms
Name: 甘肃卫视, URL: http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1592 ms
Name: 甘肃卫视, URL: http://218.13.170.98:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 400 ms
Name: 甘肃卫视, URL: http://58.53.152.198:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: 甘肃卫视, URL: http://111.196.129.152:20000/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 3015 ms
Name: 甘肃卫视, URL: http://1.192.250.104:9901/tsfile/live/1098_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1595 ms
Name: 甘肃卫视, URL: http://36.35.172.10:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5126 ms
Name: 甘肃卫视, URL: http://113.236.17.12:9901/tsfile/live/1062_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 654 ms
Name: 甘肃卫视, URL: http://36.35.111.84:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5288 ms
Name: 甘肃卫视, URL: http://36.35.172.21:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4670 ms
Name: 甘肃卫视, URL: http://119.125.134.176:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: 甘肃卫视, URL: http://144.52.160.109:9901/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 甘肃卫视, URL: http://113.195.5.165:9901/tsfile/live/1026_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: 甘肃卫视, URL: http://163.177.122.71:9901/tsfile/live/1087_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1830 ms
Name: 甘肃卫视, URL: http://163.177.122.122:9901/tsfile/live/1087_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 405 ms
Name: 甘肃卫视, URL: http://171.110.42.238:8181/tsfile/live/0141_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 8578 ms
Name: 甘肃卫视, URL: http://222.134.245.16:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3652 ms
Name: 甘肃卫视, URL: http://221.219.79.161:4000/rtp/239.3.1.49:8188$组播源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 甘肃卫视, URL: http://nas.hssvm.com:8888/udp/225.1.1.30:5002$订阅源, Date: None, Resolution: None, Response Time: 3126 ms
Name: 甘肃卫视, URL: http://222.218.158.25:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2651 ms
Name: 甘肃卫视, URL: http://222.134.245.16:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3652 ms
Name: 甘肃卫视, URL: http://221.219.79.161:4000/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 甘肃卫视, URL: http://123.122.163.183:19999/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 4385 ms
Name: 甘肃卫视, URL: http://222.217.230.192:8181/tsfile/live/0141_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2239 ms
Name: 甘肃卫视, URL: http://222.217.230.193:8181/tsfile/live/0141_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 9661 ms
Name: 甘肃卫视, URL: http://36.35.111.195:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6465 ms
Name: 甘肃卫视, URL: http://219.159.194.18:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2402 ms
Name: 甘肃卫视, URL: http://222.129.139.91:8888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 1602 ms
Name: 甘肃卫视, URL: http://221.222.162.206:8888/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 甘肃卫视, URL: http://221.222.162.206:8888/rtp/239.3.1.49:8188$组播源, Date: None, Resolution: 1920x1080, Response Time: 77 ms
Name: 甘肃卫视, URL: http://36.35.111.168:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4158 ms
Name: 甘肃卫视, URL: http://111.196.135.75:8686/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 1641 ms
Name: 甘肃卫视, URL: http://221.199.193.132:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1945 ms
Name: 甘肃卫视, URL: http://182.32.204.113:3217/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 甘肃卫视, URL: http://221.224.4.170:1111/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 7696 ms
Name: 甘肃卫视, URL: http://221.199.193.3:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2017 ms
Name: 甘肃卫视, URL: http://219.159.194.252:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3472 ms
Name: 甘肃卫视, URL: http://221.224.4.170:1111/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7696 ms
Name: 甘肃卫视, URL: http://221.213.69.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 702 ms
Name: 甘肃卫视, URL: http://117.27.190.42:9998/tsfile/live/23277_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 甘肃卫视, URL: http://114.252.239.133:9876/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: None, Response Time: 1017 ms
Name: 甘肃卫视, URL: http://106.115.26.161:9999/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&down=1$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 甘肃卫视, URL: http://61.138.128.226:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 甘肃卫视, URL: http://125.33.89.106:5566/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 18 ms
Name: 甘肃卫视, URL: http://220.164.192.48:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1097 ms
Name: 甘肃卫视, URL: http://183.11.239.36:808/hls/119/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 387 ms
Name: 甘肃卫视, URL: http://118.122.189.74:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 848 ms
Name: 甘肃卫视, URL: http://123.53.236.195:808/hls/89/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1212 ms
Name: 甘肃卫视, URL: http://115.60.241.249:2000/rtp/225.1.4.42:1071$组播源, Date: None, Resolution: 1920x1080, Response Time: 143 ms
Name: 甘肃卫视, URL: http://114.252.238.87:8000/udp/239.3.1.49:8188$订阅源, Date: None, Resolution: 1920x1080, Response Time: 118 ms
Name: 甘肃卫视, URL: http://59.48.75.130:3052/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 885 ms
Name: 甘肃卫视, URL: http://222.217.230.192:8181/tsfile/live/0141_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2239 ms
Name: 广西卫视, URL: http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 418 ms
Name: 广西卫视, URL: http://112.102.217.173:9003//hls/62/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1430 ms
Name: 广西卫视, URL: http://221.0.78.198:1681/hls/10239/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1924 ms
Name: 广西卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000011000031118$订阅源, Date: None, Resolution: None, Response Time: 1149 ms
